city,date,ws,hum,dew,pm25,fqi_cum
Lanzhou,7/22/2020,1.5,64,14,57,40.54157589
Lanzhou,7/23/2020,2.5,82,15.6,53,47.93494311
Lanzhou,7/24/2020,1.5,78,16,76,45.9993343
Lanzhou,7/25/2020,2,72,11,50,41.86831276
Lanzhou,7/26/2020,1.5,47,8,80,34.53352699
Lanzhou,7/27/2020,1.5,27,6,76,28.34737352
Lanzhou,7/28/2020,3.6,36,9,59,36.05458727
Lanzhou,7/29/2020,2.5,56,13,61,40.57195594
Lanzhou,7/30/2020,1.5,49,11,63,35.62962963
Lanzhou,7/31/2020,2.5,41,10,74,36.02009199
Lanzhou,8/1/2020,3.6,41,8,57,36.71151053
Lanzhou,8/2/2020,2.5,22,6,68,29.0006657
Lanzhou,8/3/2020,2,42,12.7,59,35.66460905
Lanzhou,8/4/2020,1.5,100,18,65,51.91388284
Lanzhou,8/5/2020,1.5,77,17,55,45.15928347
Lanzhou,8/6/2020,1.5,68,16,59,42.6248487
Lanzhou,8/7/2020,1.5,67,15,68,42.34761559
Lanzhou,8/8/2020,1.5,53,12,63,37.11982571
Lanzhou,8/9/2020,2,77,13,59,44.56166788
Lanzhou,8/10/2020,1.5,67,10,80,40.51391915
Lanzhou,8/11/2020,1.5,77,15,55,44.17889131
Lanzhou,8/12/2020,1.5,87,12,65,45.72270637
Lanzhou,8/13/2020,2,59,11,55,38.8755144
Lanzhou,8/14/2020,1.5,72,13,53,41.84561849
Lanzhou,8/15/2020,1.5,72,11,61,41.27674897
Lanzhou,8/16/2020,3.6,51,10,68,40.75774631
Lanzhou,8/17/2020,2.5,82,11,53,45.68004115
Lanzhou,8/18/2020,1.5,72,8,46,39.0345558
Lanzhou,8/19/2020,1.5,63,9,57,37.8405955
Lanzhou,8/20/2020,2.5,67,12,50,42.26591624
Lanzhou,8/21/2020,2.5,63,13.5,46,41.79544904
Lanzhou,8/22/2020,1.5,68,14,53,41.33581457
Lanzhou,8/23/2020,2.5,87,13,46,47.550351
Lanzhou,8/24/2020,2,82,9.9,65,44.60070201
Lanzhou,8/25/2020,1.5,59.9,8,59,36.67828008
Lanzhou,8/26/2020,2.5,52,9,78,38.48565723
Lanzhou,8/27/2020,2.5,33,7,95,33.62975067
Lanzhou,8/28/2020,2.5,50,9,82,38.19141854
Lanzhou,8/29/2020,3.6,87,9,63,49.01034858
Lanzhou,8/30/2020,1.5,93,9,38,44.36322924
Lanzhou,8/31/2020,1.5,77,10,57,41.83079158
Lanzhou,9/1/2020,1.5,87,11,57,44.82098765
Lanzhou,9/2/2020,1.5,59,6,63,35.67864924
Lanzhou,9/3/2020,1.5,62,7,70,37.27892762
Lanzhou,9/4/2020,1.5,55,8,74,36.22488502
Lanzhou,9/5/2020,1.5,67,9,70,39.50931978
Lanzhou,9/6/2020,1.5,59,8,72,37.12200436
Lanzhou,9/7/2020,2.5,48,8,72,36.68681917
Lanzhou,9/8/2020,2.5,55,10,68,39.21145001
Lanzhou,9/9/2020,1.5,77,12,70,43.47990801
Lanzhou,9/10/2020,2.5,63,10,72,41.41721133
Lanzhou,9/11/2020,1.5,67,8,65,38.76192205
Lanzhou,9/12/2020,1.5,76,10,68,42.1466352
Lanzhou,9/13/2020,2.5,87,10,57,46.64560639
Lanzhou,9/14/2020,2,87,10,65,45.89972162
Lanzhou,9/15/2020,1.5,81,8,65,42.26192205
Lanzhou,9/16/2020,2.5,76,7,76,43.40238441
Lanzhou,9/17/2020,2.5,47,3,59,33.3171145
Lanzhou,9/18/2020,2.5,63,6,76,39.66218833
Lanzhou,9/19/2020,1.5,72,9,65,40.50211813
Lanzhou,9/20/2020,2,87,11,57,45.97839506
Lanzhou,9/21/2020,1.5,93,12,57,46.81118373
Lanzhou,9/22/2020,0.5,82,9,65,40.68730332
Lanzhou,9/23/2020,1.5,81,8,87,43.3936093
Lanzhou,9/24/2020,1.5,87,10,87,45.87400145
Lanzhou,9/25/2020,1,76,10,72,41.19498911
Lanzhou,9/26/2020,1.5,76,8,59,40.70328008
Lanzhou,9/27/2020,1.5,72,10,50,40.22070927
Lanzhou,9/28/2020,1.5,82,10.3,38,42.25048414
Lanzhou,9/29/2020,1.5,63,9,61,38.04635681
Lanzhou,9/30/2020,2.5,67,8,63,40.97385621
Lhasa,4/1/2020,2,25.1,-10,42,19.43767248
Lhasa,4/2/2020,3,26,-9.4,42,22.27160494
Lhasa,4/3/2020,2,13,-17.2,38,12.67749939
Lhasa,4/4/2020,2,25.1,-11.2,30,18.23215323
Lhasa,4/5/2020,2,44.9,-5.8,42,26.44649601
Lhasa,4/6/2020,2,41,-6.8,30,24.36401598
Lhasa,4/7/2020,3,48.9,-5.6,30,29.24206609
Lhasa,4/8/2020,2,53.3,-6.8,38,27.85053861
Lhasa,4/9/2020,2,32.1,-6.8,42,22.75629993
Lhasa,4/10/2020,3,42,-4.6,42,28.62454611
Lhasa,4/11/2020,2,30.1,-9,38,20.97210724
Lhasa,4/12/2020,1,32.2,-6.5,42,20.61354394
Lhasa,4/13/2020,3,22.1,-12,42,20.02209513
Lhasa,4/14/2020,2,15.1,-11.9,34,15.59477729
Lhasa,4/15/2020,2,19.1,-10.3,42,17.79061365
Lhasa,4/16/2020,1,24,-7.7,42,17.97530864
Lhasa,4/17/2020,2,22.1,-9.4,38,18.77602881
Lhasa,4/18/2020,2,27.1,-7.8,46,21.22186517
Lhasa,4/19/2020,2,23,-9.2,34,18.89330671
Lhasa,4/20/2020,2,36.1,-5.6,38,24.1387739
Lhasa,4/21/2020,2,52.9,-1.5,42,30.55433914
Lhasa,4/22/2020,3,47.2,-3.6,38,30.20898088
Lhasa,4/23/2020,3,42,-4.1,38,28.66388284
Lhasa,4/24/2020,2,78.9,-0.7,34,37.03497337
Lhasa,4/25/2020,3,58.1,-3.5,38,32.98300048
Lhasa,4/26/2020,2,27.2,-9.3,34,19.8942871
Lhasa,4/27/2020,2,30.1,-7.4,42,21.96218228
Lhasa,4/28/2020,2,35,-3.4,34,24.73644396
Lhasa,4/29/2020,3,57.3,-0.6,30,33.79304648
Lhasa,4/30/2020,2,24.2,-7,42,20.68326071
Lhasa,5/1/2020,2,26.1,-7.5,42,20.91316267
Lhasa,5/2/2020,2,20.1,-8.2,46,19.27578673
Lhasa,5/3/2020,1,29.1,-3.3,42,21.40717139
Lhasa,5/4/2020,2,39.1,0.8,30,27.61450617
Lhasa,5/5/2020,2,20.1,-7,30,19.04097676
Lhasa,5/6/2020,2,23.1,-6.7,30,19.93803558
Lhasa,5/7/2020,2,18,-8.2,34,18.13350278
Lhasa,5/8/2020,2,38,-4.1,34,25.14330671
Lhasa,5/9/2020,2,20,-9.8,42,18.26071169
Lhasa,5/10/2020,2,26.1,-7.1,50,21.52076374
Lhasa,5/11/2020,2,21,-5.9,42,20.4224764
Lhasa,5/12/2020,2,38.2,-2.9,42,26.19306463
Lhasa,5/13/2020,2,61.9,0,38,33.33387194
Lhasa,5/14/2020,2,41.1,-1.8,38,27.251519
Lhasa,5/15/2020,2,44.1,0.4,42,29.28571169
Lhasa,5/16/2020,3,57.1,1.7,38,35.28202009
Lhasa,5/17/2020,1,60.1,2,42,31.7552106
Lhasa,5/18/2020,2,29,-0.4,46,25.32431615
Lhasa,5/19/2020,3,23.1,-3.4,42,24.48778141
Lhasa,5/20/2020,1,39.9,0.4,50,26.33241951
Lhasa,5/21/2020,1,76.2,5.6,21,36.46466957
Lhasa,5/22/2020,1,72.9,3.8,42,35.83756354
Lhasa,5/23/2020,1.5,51.9,3.4,38,31.3431312
Lhasa,5/24/2020,2,60.9,4.5,42,35.49551561
Lhasa,5/25/2020,1,67,3.1,34,33.60790366
Lhasa,5/26/2020,2,39.1,-2,42,26.8592411
Lhasa,5/27/2020,1,21.1,-8.4,42,16.90717139
Lhasa,5/28/2020,2,20.1,-10.5,34,17.5310518
Lhasa,5/29/2020,1,22.1,-7.1,50,18.20594892
Lhasa,5/30/2020,4,40.1,-1.6,34,31.52342653
Lhasa,5/31/2020,1,69.3,3.3,30,34.07518155
Lhasa,6/1/2020,2,42.9,2.4,38,29.76034253
Lhasa,6/2/2020,3,47,3.3,30,33.12981118
Lhasa,6/3/2020,2,50.2,4,30,31.95813362
Lhasa,6/4/2020,2,58,3.9,34,34.06487533
Lhasa,6/5/2020,2,36.1,2,42,28.07002542
Lhasa,6/6/2020,2,40,1.9,34,28.58448318
Lhasa,6/7/2020,2,35.1,0.8,34,26.82026749
Lhasa,6/8/2020,3,50.2,4.3,30,34.42000726
Lhasa,6/9/2020,2,42.9,4.2,34,30.43693416
Lhasa,6/10/2020,2,33,2.7,46,27.84392399
Lhasa,6/11/2020,3,29.1,1.8,42,28.53680102
Lhasa,6/12/2020,2,35.1,5.2,53,29.95449649
Lhasa,6/13/2020,2,31.1,3.7,42,27.65335875
Lhasa,6/14/2020,2,29.1,4.2,42,27.39845679
Lhasa,6/15/2020,2,37.1,4.9,46,29.94735536
Lhasa,6/16/2020,2,43.1,6,53,32.34665335
Lhasa,6/17/2020,2,28,3.5,42,26.78031954
Lhasa,6/18/2020,1,46,5.1,34,29.33829581
Lhasa,6/19/2020,1,49.1,7.6,38,31.54454733
Lhasa,6/20/2020,2,37.2,7.4,34,30.58056161
Lhasa,6/21/2020,2,37.1,3.9,34,28.83987533
Lhasa,6/22/2020,2,33,4.4,30,27.85421206
Lhasa,6/23/2020,3,62,6.8,25,38.33829581
Lhasa,6/24/2020,2,74.1,8.3,34,40.24673808
Lhasa,6/25/2020,1,57.1,8.6,25,33.36601912
Lhasa,6/26/2020,2,46,7.8,25,32.51367708
Lhasa,6/27/2020,2,50,7.6,30,33.67283951
Lhasa,6/28/2020,2,65.9,8.5,38,38.50053861
Lhasa,6/29/2020,2,44.1,6.9,30,31.85470225
Lhasa,6/30/2020,2,40.9,6,34,30.8192871
Lhasa,7/1/2020,2,52.2,6.7,38,34.19318567
Lhasa,7/2/2020,2,48.9,7.7,38,33.85838175
Lhasa,7/3/2020,3,51.1,7.1,30,36.01755628
Lhasa,7/4/2020,2,57.9,8.4,34,36.24575769
Lhasa,7/5/2020,1,49.2,8.6,34,31.85398209
Lhasa,7/6/2020,1.5,35.1,5.5,30,27.76102033
Lhasa,7/7/2020,2,37.2,7.3,21,29.86281772
Lhasa,7/8/2020,1,41,6.8,34,28.92162915
Lhasa,7/9/2020,2,45,7.1,25,31.92053982
Lhasa,7/10/2020,1,74.2,10,21,38.12153232
Lhasa,7/11/2020,1,54,10.4,21,33.26761075
Lhasa,7/12/2020,1.5,57.9,8.1,25,34.47832849
Lhasa,7/13/2020,1,46.9,9.1,30,31.31831881
Lhasa,7/14/2020,2,48.1,9,25,33.62691237
Lhasa,7/15/2020,2,47.9,8.1,34,33.59869886
Lhasa,7/16/2020,2,61,9.9,25,37.29308884
Lhasa,7/17/2020,1,68,10.2,25,36.87533285
Lhasa,7/18/2020,2,59.1,8.4,30,36.33999637
Lhasa,7/19/2020,2,68,9.1,34,39.11389494
Lhasa,7/20/2020,1,82,9.6,25,40.0812152
Lhasa,7/21/2020,2,48.9,8.3,25,33.48377511
Lhasa,7/22/2020,2,61.2,8.5,21,36.45105301
Lhasa,7/23/2020,2,57,8.4,25,35.55779472
Lhasa,7/24/2020,1,57,8.7,30,33.64724038
Lhasa,7/25/2020,2,61,9.1,25,36.90093198
Lhasa,7/26/2020,1,58.9,8.4,30,33.97518155
Lhasa,7/27/2020,1,47,7.2,34,30.61770758
Lhasa,7/28/2020,1,53.9,8.8,30,32.92125999
Lhasa,7/29/2020,1,69.9,9.4,25,36.95817599
Lhasa,7/30/2020,2,56.9,8.3,21,35.2780138
Lhasa,7/31/2020,1,76.8,10.7,25,39.32043089
Lhasa,8/1/2020,1,67,9.6,25,36.3312152
Lhasa,8/2/2020,1,52.1,9.6,34,33.06917817
Lhasa,8/3/2020,2,55.1,9.4,30,35.83019245
Lhasa,8/4/2020,2,43.1,7.5,25,31.64161825
Lhasa,8/5/2020,1,41,6,30,28.32371097
Lhasa,8/6/2020,1,45,7.4,30,30.00998548
Lhasa,8/7/2020,1,45,8.1,42,30.97040668
Lhasa,8/8/2020,2,41.2,7.1,34,31.43350278
Lhasa,8/9/2020,1,48.1,8.5,21,30.8612382
Lhasa,8/10/2020,1,62.2,10.2,21,35.21957153
Lhasa,8/11/2020,2,71.9,9.8,21,39.76330792
Lhasa,8/12/2020,1,61.2,8.9,25,34.53807795
Lhasa,8/13/2020,1,58,10,30,34.53449528
Lhasa,8/14/2020,2,70.1,9.5,25,39.37201041
Lhasa,8/15/2020,1,83.2,10.1,21,40.42055192
Lhasa,8/16/2020,2,66.8,9.7,34,39.10801259
Lhasa,8/17/2020,1,31.1,1,21,22.93476761
Lhasa,8/18/2020,1,40.2,-0.4,34,25.19221738
Lhasa,8/19/2020,1.5,43.1,2,38,28.45685669
Lhasa,8/20/2020,1,43.2,4.2,46,28.81440329
Lhasa,8/21/2020,1.5,43,6,25,29.72391673
Lhasa,8/22/2020,1,41.1,5.4,25,27.79739167
Lhasa,8/23/2020,1,61.2,7.5,25,33.85180344
Lhasa,8/24/2020,2,52.9,7.3,25,33.99357904
Lhasa,8/25/2020,2,45,3.5,46,31.23608085
Lhasa,8/26/2020,1,39.2,3.8,53,27.97840717
Lhasa,8/27/2020,2,42.2,4.2,42,30.67345679
Lhasa,8/28/2020,2,44.9,4.4,42,31.44649601
Lhasa,8/29/2020,1,35.9,4,34,26.27408013
Lhasa,8/30/2020,2,47.9,6.7,30,32.70666304
Lhasa,8/31/2020,1.5,42.9,6.5,25,29.94401477
Lhasa,9/1/2020,1.5,37,4.6,34,28.00060518
Lhasa,9/2/2020,2,41,5,34,30.35409102
Lhasa,9/3/2020,1.5,37.9,5.6,34,28.71580126
Lhasa,9/4/2020,1.5,45,5.1,34,30.24570322
Lhasa,9/5/2020,1,47,7,25,30.0567054
Lhasa,9/6/2020,1,40.2,6.4,34,28.52555071
Lhasa,9/7/2020,1,46,6.9,34,30.22064875
Lhasa,9/8/2020,2,47,6.4,25,32.07740257
Lhasa,9/9/2020,2,44.1,6.2,46,32.33461026
Lhasa,9/10/2020,2,47,7,42,33.24600581
Lhasa,9/11/2020,2,66.8,8.3,25,37.95877511
Lhasa,9/12/2020,1,61.9,7.3,21,33.7230029
Lhasa,9/13/2020,1,51,6.5,25,30.81160736
Lhasa,9/14/2020,2,53,7.8,38,34.93240136
Lhasa,9/15/2020,1,49.2,7,34,31.06966836
Lhasa,9/16/2020,2,52.9,6.3,30,33.7605846
Lhasa,9/17/2020,1,53,6.7,38,32.07837085
Lhasa,9/18/2020,0.5,52.2,6,46,30.78934883
Lhasa,9/19/2020,1,44.1,5.1,30,28.6575345
Lhasa,9/20/2020,1,42,4.2,50,28.72016461
Lhasa,9/21/2020,1,37,3.3,50,27.02898814
Lhasa,9/22/2020,2,52,5.5,34,33.34918906
Lhasa,9/23/2020,1.5,77.2,6.9,25,38.7150932
Lhasa,9/24/2020,1,40,4.8,30,27.48547567
Lhasa,9/25/2020,1.5,43.1,3.9,17,28.30798233
Lhasa,9/26/2020,1.5,36.2,2.5,25,26.30823045
Lhasa,9/27/2020,1,38.1,0.5,21,24.43966957
Lhasa,9/28/2020,1,27.1,-1.5,30,21.17224038
Lhasa,9/29/2020,1,38.9,2.2,53,27.11909344
Lhasa,9/30/2020,1,33,1.9,57,25.70279593
Nanchang,4/1/2020,1,79.8,9.5,87,42.67149601
Nanchang,4/2/2020,1,84.2,11.3,104,45.52833454
Nanchang,4/3/2020,1,94.9,11.5,134,49.84458364
Nanchang,4/4/2020,2,69.1,10.1,147,45.69184822
Nanchang,4/5/2020,2,68.9,8.6,153,45.21519608
Nanchang,4/6/2020,1,61.9,8.2,149,40.74854152
Nanchang,4/7/2020,2,48.1,8.5,119,38.21720528
Nanchang,4/8/2020,1,45,5.7,97,32.6231542
Nanchang,4/9/2020,1,64,9.7,129,40.98002905
Nanchang,4/10/2020,2,69,12,139,46.18669814
Nanchang,4/11/2020,3,89.9,9.7,65,48.79247761
Nanchang,4/12/2020,2,53.1,3.8,89,35.62007383
Nanchang,4/13/2020,2,42,4.9,93,33.59005084
Nanchang,4/14/2020,1,62.1,8,129,39.67169572
Nanchang,4/15/2020,2,57.1,10.7,114,41.288435
Nanchang,4/16/2020,1,50.9,13.1,122,39.01161341
Nanchang,4/17/2020,2,47,15.5,134,42.14518276
Nanchang,4/18/2020,2,84.8,15.5,129,51.33798112
Nanchang,4/19/2020,2,85.8,13.6,53,46.74714355
Nanchang,4/20/2020,3,93.1,13.4,82,52.2806887
Nanchang,4/21/2020,2,96.8,13.9,85,51.29029291
Nanchang,4/22/2020,2,74.1,10.5,76,43.48566328
Nanchang,4/23/2020,1,65.9,10.3,91,39.79441419
Nanchang,4/24/2020,2,47.1,10.2,114,38.54333696
Nanchang,4/25/2020,2,50.1,10,117,39.34961874
Nanchang,4/26/2020,1,49.9,12,114,37.81087509
Nanchang,4/27/2020,3,51.9,11.9,117,43.0458061
Nanchang,4/28/2020,2,61.9,14,104,43.59167877
Nanchang,4/29/2020,2,50,15.7,151,43.86770758
Nanchang,4/30/2020,2,42.1,15.1,134,40.72410433
Nanchang,5/1/2020,2,75,19.5,124,50.59156379
Nanchang,5/2/2020,4,71.8,21.2,119,54.9973251
Nanchang,5/3/2020,2,59,20.8,97,45.8399298
Nanchang,5/4/2020,1,57.9,22.2,95,43.83350884
Nanchang,5/5/2020,3,81.9,21.5,50,51.8051864
Nanchang,5/6/2020,2,86.8,19.9,70,50.95986444
Nanchang,5/7/2020,1,91.2,21.5,89,51.50672961
Nanchang,5/8/2020,2,82.9,23.3,78,52.06305374
Nanchang,5/9/2020,2,92.3,20.2,57,51.81319898
Nanchang,5/10/2020,2,74.8,18.2,82,47.74381506
Nanchang,5/11/2020,2,52.2,17.5,99,42.6251634
Nanchang,5/12/2020,2,36.1,7.6,68,32.15257202
Nanchang,5/13/2020,2,63.9,14.4,89,43.51615226
Nanchang,5/14/2020,2,76.2,21.1,82,49.51538368
Nanchang,5/15/2020,1,98.8,21.7,34,50.67555071
Nanchang,5/16/2020,1,94.1,22.8,61,51.42865529
Nanchang,5/17/2020,2,87.2,23.7,99,54.41437908
Nanchang,5/18/2020,2,55.9,22.2,97,45.75120431
Nanchang,5/19/2020,2,41,10.3,61,34.34101912
Nanchang,5/20/2020,2,57.1,16.6,93,43.10034495
Nanchang,5/21/2020,2,90,19.7,74,51.86758654
Nanchang,5/22/2020,1,91.2,20.4,25,47.67533285
Nanchang,5/23/2020,1,69.2,20.6,70,44.58818688
Nanchang,5/24/2020,1,58.9,19.7,93,42.75513798
Nanchang,5/25/2020,2,79.8,19.7,107,51.0151174
Nanchang,5/26/2020,2,73.9,17.8,65,46.44825103
Nanchang,5/27/2020,1,80.9,20.6,104,49.26215807
Nanchang,5/28/2020,1,65.9,19.6,137,46.71949286
Nanchang,5/29/2020,1,94.7,22.1,93,52.88160857
Nanchang,5/30/2020,1,98.2,20.9,30,49.92763253
Nanchang,5/31/2020,1,88.1,21.2,59,49.04146091
Nanchang,6/1/2020,1,81.2,21.1,50,46.80447833
Nanchang,6/2/2020,2,92,24.2,61,53.90474461
Nanchang,6/3/2020,2,92,24.2,34,52.51585573
Nanchang,6/4/2020,3,89.8,23.8,42,54.49611474
Nanchang,6/5/2020,2,97,23.4,46,53.99098281
Nanchang,6/6/2020,1,76,23.2,59,46.99685306
Nanchang,6/7/2020,2,80.2,23.7,53,50.29812394
Nanchang,6/8/2020,1,86.1,24.6,53,49.8994856
Nanchang,6/9/2020,1,92.1,25.1,30,50.46145606
Nanchang,6/10/2020,1,98.8,26,42,53.19491649
Nanchang,6/11/2020,1,88.9,25.8,55,51.29060155
Nanchang,6/12/2020,1,76.9,25.6,59,48.39832365
Nanchang,6/13/2020,2,65,24,57,46.85094408
Nanchang,6/14/2020,2,66.9,24.5,30,46.18215323
Nanchang,6/15/2020,3,65,24.2,30,47.87490922
Nanchang,6/16/2020,2,62.8,24.3,46,45.88215928
Nanchang,6/17/2020,3,59.9,23.4,38,46.61927499
Nanchang,6/18/2020,3,73.9,23.3,38,50.07025539
Nanchang,6/19/2020,2,92.9,21.3,30,51.11352578
Nanchang,6/20/2020,2,88.1,23,57,52.135748
Nanchang,6/21/2020,1,94.8,25.6,85,54.21077221
Nanchang,6/22/2020,1,93.1,25.1,80,53.28347252
Nanchang,6/23/2020,1,92,25.3,50,51.56330186
Nanchang,6/24/2020,1,98.2,24.8,30,51.83939724
Nanchang,6/25/2020,1,98.2,25,38,52.34895909
Nanchang,6/26/2020,2,86.8,24.8,30,51.30421206
Nanchang,6/27/2020,3,77.8,25.4,53,52.84627209
Nanchang,6/28/2020,3,74.9,24.3,55,51.68493706
Nanchang,6/29/2020,2,78.1,25,57,50.61614016
Nanchang,6/30/2020,2,94.8,25.8,46,54.6174534
Nanchang,7/1/2020,1,97.1,26.1,68,54.15638465
Nanchang,7/2/2020,2,98.8,25.8,59,56.28617768
Nanchang,7/3/2020,1,98.8,25.9,38,52.94013556
Nanchang,7/4/2020,1,98.8,25.2,30,52.18547567
Nanchang,7/5/2020,1,94.8,25.4,59,52.77528443
Nanchang,7/6/2020,2,84.8,25.1,63,52.64880174
Nanchang,7/7/2020,2,92.1,25,57,54.11614016
Nanchang,7/8/2020,3,98.8,24.9,38,57.07956911
Nanchang,7/9/2020,1,98.8,25.1,30,52.13645606
Nanchang,7/10/2020,1,98.8,24.7,42,52.55766158
Nanchang,7/11/2020,2,80.1,25.3,55,51.16031832
Nanchang,7/12/2020,2,69.8,23.1,50,47.24968531
Nanchang,7/13/2020,2,77.1,25.6,70,51.32898209
Nanchang,7/14/2020,2,82.1,25.9,87,53.60052651
Nanchang,7/15/2020,1,82,25.3,95,51.37811668
Nanchang,7/16/2020,1,86.2,25.5,63,50.88006536
Nanchang,7/17/2020,3,67.1,25.8,85,52.01344106
Nanchang,7/18/2020,3,61.9,24.3,61,48.74357904
Nanchang,7/19/2020,3,66.8,24.2,53,49.50803679
Nanchang,7/20/2020,2,98.2,23.5,30,53.51695715
Nanchang,7/21/2020,1,77,25.3,74,49.04786977
Nanchang,7/22/2020,2,62.1,24.8,74,47.39258654
Nanchang,7/23/2020,2,63.9,24.3,68,47.28884653
Nanchang,7/24/2020,2,74.9,25.1,87,51.40836964
Nanchang,7/25/2020,1,84.2,25,65,50.23784798
Nanchang,7/26/2020,2,77.9,26.3,80,52.38652263
Nanchang,7/27/2020,1,85.8,25.1,63,50.58398693
Nanchang,7/28/2020,1,89.9,25.8,72,52.41508715
Nanchang,7/29/2020,1,88,26.4,72,52.23420479
Nanchang,7/30/2020,1,81,25.7,57,49.3694626
Nanchang,7/31/2020,1,70.1,25.3,57,46.44838417
Nanchang,8/1/2020,2,62,24.1,42,45.37835875
Nanchang,8/2/2020,3,68,24.3,42,49.29121278
Nanchang,8/3/2020,2,64,25.3,59,47.34107964
Nanchang,8/4/2020,1,67.1,25.4,65,46.15892641
Nanchang,8/5/2020,3,65.1,24.4,30,47.99794844
Nanchang,8/6/2020,2,68.9,24.3,25,46.32691237
Nanchang,8/7/2020,2,65.2,24.9,42,46.57051561
Nanchang,8/8/2020,2,63.9,24.9,55,46.91423989
Nanchang,8/9/2020,2,67.9,24.5,61,48.02680344
Nanchang,8/10/2020,1,93.7,25.7,42,51.77285766
Nanchang,8/11/2020,1,76.1,25.7,57,48.1444626
Nanchang,8/12/2020,1,84.8,25.9,34,49.23437424
Nanchang,8/13/2020,2,66.1,24.2,25,45.57789276
Nanchang,8/14/2020,2,64,24,34,45.41781651
Nanchang,8/15/2020,2,63.8,24,50,46.19086178
Nanchang,8/16/2020,1,68.8,24.1,50,45.17506657
Nanchang,8/17/2020,1,73.9,24.5,55,46.90334665
Nanchang,8/18/2020,2,62,24,61,46.3067054
Nanchang,8/19/2020,1,59.9,24,68,43.82697289
Nanchang,8/20/2020,2,58.9,23.4,57,45.03182643
Nanchang,8/21/2020,2,75.1,25,61,50.07190148
Nanchang,8/22/2020,2,76.1,25,78,51.19638707
Nanchang,8/23/2020,1,67,24.1,72,45.85675381
Nanchang,8/24/2020,2,76.9,25.8,102,53.02311184
Nanchang,8/25/2020,2,71.8,23.7,89,50.04997579
Nanchang,8/26/2020,2,88.2,24.1,59,52.80284435
Nanchang,8/27/2020,1,75,22.7,72,47.1704793
Nanchang,8/28/2020,2,72.2,23,82,49.44675623
Nanchang,8/29/2020,2,65.2,21.8,76,46.79987896
Nanchang,8/30/2020,1,69.8,23.4,82,46.72801985
Nanchang,8/31/2020,2,62.8,24.1,89,47.99605422
Nanchang,9/1/2020,2,72.8,24.2,85,50.33931252
Nanchang,9/2/2020,1,60.1,22.1,91,44.12872791
Nanchang,9/3/2020,1,54.1,16.6,80,39.36680586
Nanchang,9/4/2020,1,68,20.3,85,44.91273299
Nanchang,9/5/2020,1,53.9,19,82,40.5961571
Nanchang,9/6/2020,1,49,19.3,87,39.77541757
Nanchang,9/7/2020,2,54,18.6,89,43.09997579
Nanchang,9/8/2020,1,70,21.5,91,46.30961026
Nanchang,9/9/2020,2,70.1,23,89,49.28183854
Nanchang,9/10/2020,2,92.9,23.8,109,56.40280198
Nanchang,9/11/2020,2,75.2,20.8,63,48.14095861
Nanchang,9/12/2020,1,76,20.1,85,46.81469378
Nanchang,9/13/2020,1,79.8,20.2,95,48.32811668
Nanchang,9/14/2020,1,91.2,20.6,74,50.2939482
Nanchang,9/15/2020,1,93,21.9,93,52.35856935
Nanchang,9/16/2020,1,94.7,23.4,59,51.76989228
Nanchang,9/17/2020,3,92.9,20,25,52.53388405
Nanchang,9/18/2020,2,88.7,17.1,30,48.00470225
Nanchang,9/19/2020,1,76.8,17.5,59,44.40273542
Nanchang,9/20/2020,2,98.1,18.7,38,51.55053861
Nanchang,9/21/2020,1,95.7,18.9,34,48.52800169
Nanchang,9/22/2020,2,98.8,18.7,25,51.05681433
Nanchang,9/23/2020,2,89.9,17.9,42,49.31414306
Nanchang,9/24/2020,1,88.9,18.4,68,48.33187485
Nanchang,9/25/2020,1,91.2,19.2,93,50.58503994
Nanchang,9/26/2020,2,92.8,19.3,95,53.45175502
Nanchang,9/27/2020,1,93.9,19.5,80,50.73837449
Nanchang,9/28/2020,1,91.2,19.2,95,50.6879206
Nanchang,9/29/2020,1,100,20.6,53,51.41370128
Nanchang,9/30/2020,1,72.9,19.2,82,45.44419632
Nanjing,4/1/2020,1.5,81,9,93,44.19244735
Nanjing,4/2/2020,3.6,58,5,68,40.05676592
Nanjing,4/3/2020,2.5,66,6,89,41.08091261
Nanjing,4/4/2020,1.5,71,7,114,41.79230211
Nanjing,4/5/2020,2.5,58,4,59,36.55731058
Nanjing,4/6/2020,2.5,67,6,80,40.86794965
Nanjing,4/7/2020,0.5,58,4,85,33.26512951
Nanjing,4/8/2020,1.5,36,4,80,29.82274268
Nanjing,4/9/2020,2.5,51,7,99,38.33551198
Nanjing,4/10/2020,5.6,76,11,102,53.87654321
Nanjing,4/11/2020,2.5,100,8,68,49.48105786
Nanjing,4/12/2020,3.6,42,2,102,36.33514887
Nanjing,4/13/2020,1.5,44,1,104,31.58672234
Nanjing,4/14/2020,0.5,55,7,119,35.73468894
Nanjing,4/15/2020,2.5,52,8,80,38.09834181
Nanjing,4/16/2020,1.5,55,11,85,38.26131687
Nanjing,4/17/2020,1.5,68,13,127,44.65220286
Nanjing,4/18/2020,4.6,67,11,119,50.18621399
Nanjing,4/19/2020,1.5,93,12,65,47.22270637
Nanjing,4/20/2020,1.5,88,12,97,47.6187969
Nanjing,4/21/2020,2.5,67,7,74,41.04950375
Nanjing,4/22/2020,1.5,63,8,85,38.79072864
Nanjing,4/23/2020,1.5,59,6,89,37.0160978
Nanjing,4/24/2020,1.5,44,5,89,32.77590172
